phase,timestamp,row,stepId,item,object,action,description,input,args,maxArgs
Load,2026-01-22T12:53:13.284607,1,"e3dca97f-c21d-4632-8b11-909b89887444","<empty>","<empty>","<empty>","<empty>","<empty>","[]",0
Load,2026-01-22T12:53:13.284607,2,"9a69ffd2-c8b3-46eb-b0f1-85bc47ef6618","<empty>","<empty>","<empty>","<empty>","<empty>","[]",0
